,item_id,date,p10,p50,p90
5,client_329,2015-01-01T01:00:00Z,25.341497415599502,32.66726116594233,41.19990511954275
6,client_329,2015-01-01T02:00:00Z,24.000291019556176,34.44063520346105,48.82101386544977
7,client_329,2015-01-01T03:00:00Z,26.34699763722366,33.89999321863373,48.10979605355443
8,client_329,2015-01-01T04:00:00Z,26.99995429744328,36.88686970991679,55.241181424633076
9,client_329,2015-01-01T05:00:00Z,28.409056879248467,40.318174096257074,59.158110539129545
0,client_239,2015-01-01T01:00:00Z,182.66270446777344,207.37350463867188,257.41571044921875
1,client_239,2015-01-01T02:00:00Z,175.4217071533203,205.5722961425781,277.3012084960937
2,client_239,2015-01-01T03:00:00Z,183.25900268554688,200.1385955810547,349.8735046386719
3,client_239,2015-01-01T04:00:00Z,178.43370056152344,195.9156951904297,292.3735046386719
4,client_239,2015-01-01T05:00:00Z,175.42770385742188,206.168701171875,368.331298828125
5,client_4,2015-01-01T01:00:00Z,71.13847987794635,82.95475348569106,94.74359085486131
6,client_4,2015-01-01T02:00:00Z,68.07186337237191,77.38104384484728,88.01135046235838
7,client_4,2015-01-01T03:00:00Z,64.59319993739106,73.04163851618091,87.11203350739059
8,client_4,2015-01-01T04:00:00Z,63.070286215591146,73.4073084902841,82.30099933482333
9,client_4,2015-01-01T05:00:00Z,58.160915022979076,71.8653126150447,82.16954075727686
10,client_40,2015-01-01T01:00:00Z,109.0586776733,120.6766891479,131.9448547363
11,client_40,2015-01-01T02:00:00Z,101.0467605591,112.58905029299999,124.136505127
12,client_40,2015-01-01T03:00:00Z,89.518081665,100.7072601318,116.04141235350001
13,client_40,2015-01-01T04:00:00Z,87.42337036129999,98.48188018799999,110.4275970459
14,client_40,2015-01-01T05:00:00Z,80.9027175903,96.5742111206,108.61016845700001
0,client_242,2015-01-01T01:00:00Z,53.50040054321289,58.6713981628418,77.56559753417969
1,client_242,2015-01-01T02:00:00Z,53.30149841308594,58.07479858398438,81.34449768066406
2,client_242,2015-01-01T03:00:00Z,54.69369888305664,59.06919860839844,106.00640106201172
3,client_242,2015-01-01T04:00:00Z,52.90370178222656,58.47259902954102,126.69049835205078
4,client_242,2015-01-01T05:00:00Z,53.69929885864258,59.06919860839844,140.4136962890625
0,client_223,2015-01-01T01:00:00Z,1252.6389160156,1400.6140136719,1537.63671875
1,client_223,2015-01-01T02:00:00Z,959.5554199219,1108.0090332031,1238.1278076172
2,client_223,2015-01-01T03:00:00Z,947.6288452148,1081.8452148438,1255.8363037109
3,client_223,2015-01-01T04:00:00Z,987.7976074219,1150.4154052734,1298.1796875
4,client_223,2015-01-01T05:00:00Z,1010.8110961914,1186.3452148438,1327.0115966797
0,client_357,2015-01-01T01:00:00Z,76.79798889160156,76.79798889160156,137.37803649902344
1,client_357,2015-01-01T02:00:00Z,60.80323028564453,156.28726196289062,370.53033447265625
2,client_357,2015-01-01T03:00:00Z,41.80612182617188,41.80612182617188,169.5794219970703
3,client_357,2015-01-01T04:00:00Z,69.74532318115234,95.60211944580078,270.0400390625
4,client_357,2015-01-01T05:00:00Z,114.3757095336914,168.31985473632812,359.6265869140625
0,client_202,2015-01-01T01:00:00Z,129.8053586069835,166.3067561217676,202.8081536365517
1,client_202,2015-01-01T02:00:00Z,49.4511387901496,100.86354165629541,152.27594452244122
2,client_202,2015-01-01T03:00:00Z,30.787186497889394,93.66896697848223,156.5507474590751
3,client_202,2015-01-01T04:00:00Z,23.011449921453966,95.57177974669705,168.1321095719401
4,client_202,2015-01-01T05:00:00Z,18.32107533779275,99.41290360850478,180.5047318792168
5,client_209,2015-01-01T01:00:00Z,264.279296875,299.407043457,332.1594238281
6,client_209,2015-01-01T02:00:00Z,262.6964416504,300.7016906738,334.7622375488
7,client_209,2015-01-01T03:00:00Z,269.8560791016,304.8980407715,352.35958862300004
8,client_209,2015-01-01T04:00:00Z,262.9376525879,306.2180786133,346.2377319336
9,client_209,2015-01-01T05:00:00Z,252.92985534669998,302.103302002,340.3457946777
10,client_241,2015-01-01T01:00:00Z,72.3765487671,82.7359237671,94.49278259280001
11,client_241,2015-01-01T02:00:00Z,63.595413208000004,75.6112365723,90.3085250854
12,client_241,2015-01-01T03:00:00Z,65.0538787842,80.7753219604,96.29753112790002
13,client_241,2015-01-01T04:00:00Z,64.0996246338,82.2162780762,97.93774414059999
14,client_241,2015-01-01T05:00:00Z,69.6126403809,83.5259628296,103.3366851807
15,client_319,2015-01-01T01:00:00Z,47.45959854125977,58.89490127563477,77.12370300292969
16,client_319,2015-01-01T02:00:00Z,44.95119857788086,57.64070129394531,74.88710021972656
17,client_319,2015-01-01T03:00:00Z,46.06610107421875,52.61980056762695,78.41690063476562
18,client_319,2015-01-01T04:00:00Z,45.64659881591797,51.27090072631836,100.5364990234375
19,client_319,2015-01-01T05:00:00Z,43.55490112304688,50.52679824829102,103.6134033203125
20,client_45,2015-01-01T01:00:00Z,157.7190246582,173.7236328125,189.34881591799999
21,client_45,2015-01-01T02:00:00Z,159.1059417725,174.5101013184,190.1397857666
22,client_45,2015-01-01T03:00:00Z,131.0450439453,145.751953125,165.9568786621
23,client_45,2015-01-01T04:00:00Z,116.33253479,130.16926574709998,144.940322876
24,client_45,2015-01-01T05:00:00Z,84.6388397217,102.7633972168,117.4262695312
0,client_119,2015-01-01T01:00:00Z,35.895248242655676,41.49265768325171,47.08642400776282
1,client_119,2015-01-01T02:00:00Z,33.86593145113571,39.87259448498199,46.4419518792361
2,client_119,2015-01-01T03:00:00Z,32.496926051097134,38.214931493556854,45.8718051186756
3,client_119,2015-01-01T04:00:00Z,30.502590936538766,36.86153684588453,44.19871089330247
4,client_119,2015-01-01T05:00:00Z,28.40269448947287,35.718278066386155,43.906861475688636
5,client_86,2015-01-01T01:00:00Z,141.498336792,150.8411865234,164.6423034668
6,client_86,2015-01-01T02:00:00Z,121.2865524292,134.6686096191,149.55294799799998
7,client_86,2015-01-01T03:00:00Z,104.58555603030001,117.5862197876,132.9159088135
8,client_86,2015-01-01T04:00:00Z,99.0984191895,112.21410369870001,128.9940185547
9,client_86,2015-01-01T05:00:00Z,89.7565689087,105.53108978270001,121.36131286620001
0,client_169,2015-01-01T01:00:00Z,38.00630770145689,45.71952406070158,55.089777143662346
1,client_169,2015-01-01T02:00:00Z,37.648078505547055,47.65499196372584,63.586007929567224
2,client_169,2015-01-01T03:00:00Z,38.555977974188906,46.48360477030054,64.3550472526322
3,client_169,2015-01-01T04:00:00Z,38.07472501102828,47.86205041466324,70.22639010470809
4,client_169,2015-01-01T05:00:00Z,38.38248708906813,50.33554076653715,75.02271887647476
5,client_309,2015-01-01T01:00:00Z,236.57641601560002,257.1997375488,281.8395690918
6,client_309,2015-01-01T02:00:00Z,226.75436401369998,248.95539855959998,277.6806640625
7,client_309,2015-01-01T03:00:00Z,204.68899536130002,238.1727142334,271.0966796875
8,client_309,2015-01-01T04:00:00Z,228.2970275879,254.9172821045,287.6411743164
9,client_309,2015-01-01T05:00:00Z,219.18003845209998,262.4062194824,304.0576477051
0,client_12,2015-01-01T01:00:00Z,26.317701818648402,37.0866133938021,49.271031784666306
1,client_12,2015-01-01T02:00:00Z,21.8827465078545,35.175347685281636,50.81997914190752
2,client_12,2015-01-01T03:00:00Z,23.15594860839964,36.89171222956761,51.500306306289396
3,client_12,2015-01-01T04:00:00Z,23.09985332522278,38.496611682249174,57.186708828103114
4,client_12,2015-01-01T05:00:00Z,20.370429969314674,37.92843646647623,60.168168610424786
5,client_236,2015-01-01T01:00:00Z,33.163040400117076,38.628812047028816,44.094583693940564
6,client_236,2015-01-01T02:00:00Z,31.49661424949687,38.656391552991856,45.81616885648682
7,client_236,2015-01-01T03:00:00Z,30.626856563114465,39.15036302319879,47.67386948328314
8,client_236,2015-01-01T04:00:00Z,27.119177819787307,36.816492588039225,46.51380735629116
9,client_236,2015-01-01T05:00:00Z,27.10139805763638,37.84503175643748,48.58866545523858
10,client_271,2015-01-01T01:00:00Z,48.229203502182244,56.8601392912876,65.49107508039296
11,client_271,2015-01-01T02:00:00Z,31.54076026491776,43.73996993965989,55.93917961440201
12,client_271,2015-01-01T03:00:00Z,28.391777333706226,43.329929186629116,58.26808103955202
13,client_271,2015-01-01T04:00:00Z,21.548766102347408,38.796259974607395,56.04375384686739
14,client_271,2015-01-01T05:00:00Z,20.136753643692092,39.41896588623076,58.70117812876943
15,client_367,2015-01-01T01:00:00Z,45.49250030517578,101.8364028930664,218.6977996826172
16,client_367,2015-01-01T02:00:00Z,43.823001861572266,95.15859985351562,203.6728057861328
17,client_367,2015-01-01T03:00:00Z,43.823001861572266,83.47250366210938,189.06509399414062
18,client_367,2015-01-01T04:00:00Z,44.657798767089844,73.45580291748047,152.7545928955078
19,client_367,2015-01-01T05:00:00Z,43.823001861572266,66.36060333251953,145.24209594726562
20,client_82,2015-01-01T01:00:00Z,90.8148117065,99.4132537842,108.88757324219999
21,client_82,2015-01-01T02:00:00Z,73.0154724121,81.2626953125,91.9443435669
22,client_82,2015-01-01T03:00:00Z,58.396503448500006,67.6822280884,79.18351745609999
23,client_82,2015-01-01T04:00:00Z,51.2953453064,60.3220405579,71.0711593628
24,client_82,2015-01-01T05:00:00Z,48.818157196,55.2649688721,64.9687347412
0,client_243,2015-01-01T01:00:00Z,52.161911010699995,59.05727005,67.1372833252
1,client_243,2015-01-01T02:00:00Z,49.2134895325,59.3708267212,69.9628601074
2,client_243,2015-01-01T03:00:00Z,47.969398498500006,60.483455658000004,72.10604858399999
3,client_243,2015-01-01T04:00:00Z,50.3725357056,61.3325195312,73.2118988037
4,client_243,2015-01-01T05:00:00Z,52.7802352905,64.0917816162,75.7059936523
0,client_52,2015-01-01T01:00:00Z,73.40157318119999,83.278175354,94.0150222778
1,client_52,2015-01-01T02:00:00Z,65.63623046880001,73.7766494751,81.7874603271
2,client_52,2015-01-01T03:00:00Z,57.2427597046,65.0103302002,74.8923568726
3,client_52,2015-01-01T04:00:00Z,49.8369522095,60.3762016296,69.8789367676
4,client_52,2015-01-01T05:00:00Z,49.5969543457,57.1262817383,63.112285613999994
5,client_69,2015-01-01T01:00:00Z,44.691215515100005,50.497989654499996,55.182434082
6,client_69,2015-01-01T02:00:00Z,36.2766036987,41.9286727905,48.8306083679
7,client_69,2015-01-01T03:00:00Z,29.0057888031,34.2176361084,39.2081375122
8,client_69,2015-01-01T04:00:00Z,25.304397583000004,29.8896694183,36.6056747437
9,client_69,2015-01-01T05:00:00Z,24.1197166443,27.8912353516,32.750362396199996
0,client_262,2015-01-01T01:00:00Z,72.1641311646,82.2129211426,92.70894622799999
1,client_262,2015-01-01T02:00:00Z,63.9282455444,74.1121063232,87.5848312378
2,client_262,2015-01-01T03:00:00Z,60.1569023132,73.6096572876,87.9549331665
3,client_262,2015-01-01T04:00:00Z,56.5058288574,71.2055435181,82.84554290770001
4,client_262,2015-01-01T05:00:00Z,54.7654876709,68.2460708618,85.7809677124
0,client_266,2015-01-01T01:00:00Z,23.63635108714118,28.665305234877053,35.144492793381836
1,client_266,2015-01-01T02:00:00Z,22.751086430593656,29.293754128865995,38.82335784374352
2,client_266,2015-01-01T03:00:00Z,21.551924855474084,27.177238369215697,38.505791170792044
3,client_266,2015-01-01T04:00:00Z,20.5865715269958,26.981410251266194,37.402032296047956
4,client_266,2015-01-01T05:00:00Z,21.40388858665429,28.95795185477118,41.35407188633091
0,client_51,2015-01-01T01:00:00Z,37.969970703099996,42.1268424988,46.5082359314
1,client_51,2015-01-01T02:00:00Z,31.6511001587,36.6678886414,41.0973625183
2,client_51,2015-01-01T03:00:00Z,27.1905841827,31.0300235748,35.7177391052
3,client_51,2015-01-01T04:00:00Z,24.9625205994,29.558938980100002,35.3605194092
4,client_51,2015-01-01T05:00:00Z,21.6610965729,25.4818935394,29.7533016205
0,client_292,2015-01-01T01:00:00Z,31.82391357421875,34.68185043334961,45.45039367675781
1,client_292,2015-01-01T02:00:00Z,32.47454833984375,47.77526092529297,78.57275390625
2,client_292,2015-01-01T03:00:00Z,35.77526092529297,35.97427749633789,60.77680969238281
3,client_292,2015-01-01T04:00:00Z,33.87253952026367,45.08529281616211,70.45572662353516
4,client_292,2015-01-01T05:00:00Z,41.29320526123047,59.408180236816406,86.3415298461914
0,client_167,2015-01-01T01:00:00Z,55.545234680200004,62.911960601800004,72.9300689697
1,client_167,2015-01-01T02:00:00Z,42.0508308411,50.601932525600006,62.483657836899994
2,client_167,2015-01-01T03:00:00Z,38.0200881958,47.5256958008,58.8527832031
3,client_167,2015-01-01T04:00:00Z,37.1279563904,48.8575286865,57.6542243958
4,client_167,2015-01-01T05:00:00Z,40.694946289099995,52.6001968384,61.8654403687
5,client_191,2015-01-01T01:00:00Z,261.7722535430223,290.2881020203234,318.80395049762444
6,client_191,2015-01-01T02:00:00Z,231.9582690988601,270.65672058878795,309.35517207871584
7,client_191,2015-01-01T03:00:00Z,220.5394264932761,267.25116678472955,313.9629070761831
8,client_191,2015-01-01T04:00:00Z,219.13364845093085,272.67244946845557,326.21125048598026
9,client_191,2015-01-01T05:00:00Z,219.03658054554288,278.6253357576801,338.21409096981733
0,client_85,2015-01-01T01:00:00Z,546.2903442383,593.0192871094,637.7565307617
1,client_85,2015-01-01T02:00:00Z,438.2428588867,483.9198913574,529.9598999023
2,client_85,2015-01-01T03:00:00Z,407.4104309082,455.2192077637,519.6186523438
3,client_85,2015-01-01T04:00:00Z,382.2299499512,427.8104248047,474.43325805660004
4,client_85,2015-01-01T05:00:00Z,314.9021606445,374.1612854004,419.7329711914
5,client_91,2015-01-01T01:00:00Z,24.827650982324514,32.30281024201785,40.94729339738657
6,client_91,2015-01-01T02:00:00Z,23.516558481194977,33.15611114321755,45.175888779592206
7,client_91,2015-01-01T03:00:00Z,23.22255181738791,32.38057134934297,46.80324543792069
8,client_91,2015-01-01T04:00:00Z,22.4593256749504,33.19574106690336,46.65393490602882
9,client_91,2015-01-01T05:00:00Z,21.824988722426824,34.74405143269873,56.35067118648118
0,client_162,2015-01-01T01:00:00Z,909.8213500976562,988.2910766601562,1209.075927734375
1,client_162,2015-01-01T02:00:00Z,940.245849609375,1274.034912109375,1916.011474609375
2,client_162,2015-01-01T03:00:00Z,917.8536987304688,1042.1953125,1540.337646484375
3,client_162,2015-01-01T04:00:00Z,812.4031982421875,1085.93798828125,1614.7088623046875
4,client_162,2015-01-01T05:00:00Z,1007.9118041992188,1454.346923828125,2059.3447265625
5,client_206,2015-01-01T01:00:00Z,253.8765411377,291.7846984863,335.0546875
6,client_206,2015-01-01T02:00:00Z,229.9520111084,263.402557373,298.5396728516
7,client_206,2015-01-01T03:00:00Z,222.3500061035,254.03594970700001,296.8174743652
8,client_206,2015-01-01T04:00:00Z,169.5751342773,221.6131896973,270.274597168
9,client_206,2015-01-01T05:00:00Z,216.6696472168,256.3148193359,307.2585144043
10,client_89,2015-01-01T01:00:00Z,14.932625770568848,16.07728385925293,16.07728385925293
11,client_89,2015-01-01T02:00:00Z,13.248921394348145,15.128668785095215,15.40569305419922
12,client_89,2015-01-01T03:00:00Z,11.843140602111815,13.37244701385498,14.66709804534912
13,client_89,2015-01-01T04:00:00Z,11.608850479125975,13.375057220458984,15.211360931396484
14,client_89,2015-01-01T05:00:00Z,8.582106590270996,11.682222366333008,14.268562316894533
0,client_142,2015-01-01T01:00:00Z,48.87996292114258,55.220115661621094,57.76852798461914
1,client_142,2015-01-01T02:00:00Z,44.10690307617188,53.95328140258789,64.16307067871094
2,client_142,2015-01-01T03:00:00Z,41.81195068359375,51.78358459472656,63.82691955566406
3,client_142,2015-01-01T04:00:00Z,39.78725051879883,49.52375030517578,61.22714614868164
4,client_142,2015-01-01T05:00:00Z,36.50150680541992,50.31866073608398,63.01861572265625
5,client_154,2015-01-01T01:00:00Z,31.913375854499996,40.8200149536,54.9199485779
6,client_154,2015-01-01T02:00:00Z,30.1454849243,41.9418296814,50.0308609009
7,client_154,2015-01-01T03:00:00Z,28.2070732117,38.3956375122,51.8423690796
8,client_154,2015-01-01T04:00:00Z,26.5871353149,40.1374702454,52.8583526611
9,client_154,2015-01-01T05:00:00Z,22.5977096558,39.1086158752,55.46118927
10,client_31,2015-01-01T01:00:00Z,23.00063507020809,27.467284916869364,32.92524192028634
11,client_31,2015-01-01T02:00:00Z,21.426460655611464,26.11953985239481,32.12991242314241
12,client_31,2015-01-01T03:00:00Z,22.81541686958693,27.370327422470158,31.03997512162696
13,client_31,2015-01-01T04:00:00Z,22.739864948880548,27.16305656093241,32.5970546273133
14,client_31,2015-01-01T05:00:00Z,21.537661763272105,26.4823448322456,30.32093350205289
0,client_135,2015-01-01T01:00:00Z,7.083045655389292,40.93246590949777,74.78188616360623
1,client_135,2015-01-01T02:00:00Z,-6.6947588840026455,41.17313147705083,89.0410218381043
2,client_135,2015-01-01T03:00:00Z,-17.5782605907023,41.04670511245547,99.67167081561323
3,client_135,2015-01-01T04:00:00Z,-28.174170614748693,39.51953869250535,107.2132479997594
4,client_135,2015-01-01T05:00:00Z,-35.138252267365445,40.545233090099416,116.22871844756428
5,client_298,2015-01-01T01:00:00Z,188.0069885254,211.23928833009998,232.2101898193
6,client_298,2015-01-01T02:00:00Z,185.95196533200001,206.0397644043,237.19995117189998
7,client_298,2015-01-01T03:00:00Z,180.73294067380002,203.3717956543,228.64404296880002
8,client_298,2015-01-01T04:00:00Z,192.5130004883,219.4891357422,251.8313446045
9,client_298,2015-01-01T05:00:00Z,190.3876037598,228.7547912598,266.7522888184
10,client_321,2015-01-01T01:00:00Z,39.429100036621094,43.38610076904297,57.094398498535156
11,client_321,2015-01-01T02:00:00Z,39.71170043945313,42.679500579833984,57.094398498535156
12,client_321,2015-01-01T03:00:00Z,41.124900817871094,48.19110107421875,85.92430114746094
13,client_321,2015-01-01T04:00:00Z,40.55960083007813,44.23400115966797,87.47879791259766
14,client_321,2015-01-01T05:00:00Z,40.277000427246094,55.11589813232422,93.97959899902344
15,client_356,2015-01-01T01:00:00Z,346.5951538086,405.9825439453,473.55392456050004
16,client_356,2015-01-01T02:00:00Z,237.81608581540002,294.7386474609,375.0336303711
17,client_356,2015-01-01T03:00:00Z,199.97952270509998,297.6268310547,393.5616149902
18,client_356,2015-01-01T04:00:00Z,245.1998596191,313.30859375,401.99002075199996
19,client_356,2015-01-01T05:00:00Z,223.79803466799999,325.9594421387,435.054107666
0,client_186,2015-01-01T01:00:00Z,28.47722157802237,35.213465398312245,43.840424466876
1,client_186,2015-01-01T02:00:00Z,23.518852989822623,32.59544616118445,45.891076687639924
2,client_186,2015-01-01T03:00:00Z,23.015124325748783,30.87370618000695,46.57427045282631
3,client_186,2015-01-01T04:00:00Z,24.2203040474791,32.9138965154569,47.5256332387904
4,client_186,2015-01-01T05:00:00Z,24.17809241453849,35.472757941243685,55.39879343035846
5,client_258,2015-01-01T01:00:00Z,94.7667007446289,104.40670013427734,122.67240142822266
6,client_258,2015-01-01T02:00:00Z,94.25959777832031,102.37319946289062,120.13690185546876
7,client_258,2015-01-01T03:00:00Z,93.74749755859376,101.86609649658205,131.8052978515625
8,client_258,2015-01-01T04:00:00Z,94.7667007446289,103.89450073242188,134.85800170898438
9,client_258,2015-01-01T05:00:00Z,92.73829650878906,104.40160369873048,128.7626953125
10,client_27,2015-01-01T01:00:00Z,95.3097991943,104.6362228394,114.6354522705
11,client_27,2015-01-01T02:00:00Z,83.5593338013,91.9945068359,102.2086486816
12,client_27,2015-01-01T03:00:00Z,76.2445983887,83.8255844116,93.2310562134
13,client_27,2015-01-01T04:00:00Z,64.6091842651,74.3535995483,83.032951355
14,client_27,2015-01-01T05:00:00Z,57.399749755900004,67.4072113037,78.9370651245
15,client_295,2015-01-01T01:00:00Z,42.50581424370985,48.42818731443546,55.26444312915541
16,client_295,2015-01-01T02:00:00Z,40.23518282304189,47.91421652529362,57.77591626796307
17,client_295,2015-01-01T03:00:00Z,41.074401931947826,47.60898176228011,59.19865868709353
18,client_295,2015-01-01T04:00:00Z,40.781218023966524,48.55689561625358,60.92523726112535
19,client_295,2015-01-01T05:00:00Z,38.546307302168216,47.724978878602826,60.91714738340059
0,client_317,2015-01-01T01:00:00Z,74.4375991821289,82.62529754638672,120.99440002441406
1,client_317,2015-01-01T02:00:00Z,74.4375991821289,79.81079864501953,93.87779998779295
2,client_317,2015-01-01T03:00:00Z,74.18199920654297,78.783203125,136.95809936523438
3,client_317,2015-01-01T04:00:00Z,73.92639923095703,80.83329772949219,152.30569458007812
4,client_317,2015-01-01T05:00:00Z,74.4375991821289,81.8583984375,167.74029541015625
5,client_73,2015-01-01T01:00:00Z,108.222442627,119.0801239014,129.55096435549999
6,client_73,2015-01-01T02:00:00Z,93.83813476559999,104.6118850708,115.4021377563
7,client_73,2015-01-01T03:00:00Z,80.2287445068,90.76148223879999,105.24281311040001
8,client_73,2015-01-01T04:00:00Z,74.7740020752,85.2849273682,96.1778259277
9,client_73,2015-01-01T05:00:00Z,65.9507522583,80.3732681274,91.7551116943
0,client_171,2015-01-01T01:00:00Z,54.207936596755644,63.42015548976552,78.39730256532056
1,client_171,2015-01-01T02:00:00Z,54.22317325773366,66.85952238381923,87.95474229405411
2,client_171,2015-01-01T03:00:00Z,53.776320243080285,63.661209531664106,84.95180096827843
3,client_171,2015-01-01T04:00:00Z,50.974983327195595,63.83064809598362,86.9881182202609
4,client_171,2015-01-01T05:00:00Z,53.122710037770425,67.72694150911424,91.94403581539144
5,client_196,2015-01-01T01:00:00Z,44.31202959298251,56.84987574639206,76.57119350875901
6,client_196,2015-01-01T02:00:00Z,41.40400790187146,56.79034600266162,79.74426407240158
7,client_196,2015-01-01T03:00:00Z,41.96464279256318,53.837705994286615,77.87099345825546
8,client_196,2015-01-01T04:00:00Z,40.629015598572494,56.18470973979164,83.82875853372968
9,client_196,2015-01-01T05:00:00Z,40.85657464019136,60.972226743029644,88.5514585571719
0,client_238,2015-01-01T01:00:00Z,29.478634536037426,38.27841161431176,47.078188692586096
1,client_238,2015-01-01T02:00:00Z,23.66795391008606,34.23139912362908,44.79484433717211
2,client_238,2015-01-01T03:00:00Z,24.5868407716062,36.658985275865895,48.7311297801256
3,client_238,2015-01-01T04:00:00Z,26.209712731474337,39.621907595997094,53.034102460519826
4,client_238,2015-01-01T05:00:00Z,23.420685957395,38.05069857653286,52.68071119567072
5,client_301,2015-01-01T01:00:00Z,51.81958770751953,59.82330322265625,73.32421112060547
6,client_301,2015-01-01T02:00:00Z,55.47615432739258,73.76744842529297,112.4464111328125
7,client_301,2015-01-01T03:00:00Z,63.85020446777344,75.47949981689453,107.2406768798828
8,client_301,2015-01-01T04:00:00Z,58.852027893066406,73.7033920288086,102.04896545410156
9,client_301,2015-01-01T05:00:00Z,64.341796875,88.4205551147461,118.99935150146484
10,client_320,2015-01-01T01:00:00Z,41.4538993835,48.4302330017,55.0718154907
11,client_320,2015-01-01T02:00:00Z,43.268321991,50.78792572020001,57.8013114929
12,client_320,2015-01-01T03:00:00Z,39.3067703247,46.8082504272,58.1380004883
13,client_320,2015-01-01T04:00:00Z,33.3112564087,42.2195930481,50.785419464099995
14,client_320,2015-01-01T05:00:00Z,31.1652946472,42.0682296753,50.6489257812
0,client_115,2015-01-01T01:00:00Z,37.35267550955968,45.81581387069095,54.278952231822224
1,client_115,2015-01-01T02:00:00Z,32.37862748223949,41.11710276039249,49.855578038545495
2,client_115,2015-01-01T03:00:00Z,31.243508183874628,40.96188784275934,50.680267501644046
3,client_115,2015-01-01T04:00:00Z,29.85345770400659,40.33080075708316,50.808143810159734
4,client_115,2015-01-01T05:00:00Z,27.912568377519587,38.80247254508613,49.692376712652674
5,client_164,2015-01-01T01:00:00Z,36.30860137939453,40.27989959716797,60.70349884033203
6,client_164,2015-01-01T02:00:00Z,34.606700897216804,39.71260070800781,59.37969970703125
7,client_164,2015-01-01T03:00:00Z,35.74129867553711,42.36009979248047,83.2072982788086
8,client_164,2015-01-01T04:00:00Z,35.173999786376946,42.73830032348633,83.96369934082031
9,client_164,2015-01-01T05:00:00Z,37.82149887084961,48.78969955444336,89.44779968261719
10,client_269,2015-01-01T01:00:00Z,19.088665008499998,22.289136886599998,25.817483902
11,client_269,2015-01-01T02:00:00Z,17.9584522247,21.869773864699997,26.624492645300002
12,client_269,2015-01-01T03:00:00Z,16.923160553,20.806722641,25.2147369385
13,client_269,2015-01-01T04:00:00Z,17.6667423248,23.944108963,28.7265491486
14,client_269,2015-01-01T05:00:00Z,17.5932273865,23.7847557068,30.5099029541
15,client_300,2015-01-01T01:00:00Z,34.0430450439,39.8432540894,45.8593978882
16,client_300,2015-01-01T02:00:00Z,35.835716247600004,42.2763519287,50.618591308599996
17,client_300,2015-01-01T03:00:00Z,34.2304420471,41.3017692566,47.784465789799995
18,client_300,2015-01-01T04:00:00Z,33.9073371887,42.4553794861,50.4220848083
19,client_300,2015-01-01T05:00:00Z,31.624143600500002,42.1042327881,51.4711685181
20,client_311,2015-01-01T01:00:00Z,137.02199352921212,167.7683262613456,205.18025090236625
21,client_311,2015-01-01T02:00:00Z,128.16431048973357,162.2215897787579,205.16746655229244
22,client_311,2015-01-01T03:00:00Z,133.0810210805105,168.21413894302788,200.0216397174128
23,client_311,2015-01-01T04:00:00Z,127.98639595981308,162.8684184934434,201.43200114564388
24,client_311,2015-01-01T05:00:00Z,112.02011638091562,152.34207875232246,184.71599594997247
0,client_144,2015-01-01T01:00:00Z,59.887717683009036,63.8807815088377,67.49569069202556
1,client_144,2015-01-01T02:00:00Z,57.372096955473175,61.975079950281994,67.07396324416186
2,client_144,2015-01-01T03:00:00Z,56.4210221498343,61.188849889221245,67.06304357510673
3,client_144,2015-01-01T04:00:00Z,55.453696220917074,60.40789936566556,66.68071730033742
4,client_144,2015-01-01T05:00:00Z,54.697706580951035,60.25488146492834,66.29436857055003
5,client_201,2015-01-01T01:00:00Z,88.46307373049999,98.6493911743,108.5145111084
6,client_201,2015-01-01T02:00:00Z,70.5749664307,82.7428588867,94.95352935790001
7,client_201,2015-01-01T03:00:00Z,67.7131729126,81.5060424805,93.7515258789
8,client_201,2015-01-01T04:00:00Z,68.86856079100001,82.1516113281,96.67958831790001
9,client_201,2015-01-01T05:00:00Z,65.6447906494,84.0274276733,104.162940979
10,client_218,2015-01-01T01:00:00Z,217.7099761963,250.66018676759998,282.8635864258
11,client_218,2015-01-01T02:00:00Z,207.1976776123,243.37754821779998,266.7874145508
12,client_218,2015-01-01T03:00:00Z,192.75051879880002,225.3963623047,256.9803161621
13,client_218,2015-01-01T04:00:00Z,186.2029724121,220.82739257810002,265.1179504395
14,client_218,2015-01-01T05:00:00Z,192.0112457275,223.7975616455,266.4866638184
15,client_219,2015-01-01T01:00:00Z,788.9432983398,897.0692749023,1019.4948730469
16,client_219,2015-01-01T02:00:00Z,875.2193603516,972.7680664062,1071.2781982422
17,client_219,2015-01-01T03:00:00Z,897.0650634766,994.4281616211,1125.2977294922
18,client_219,2015-01-01T04:00:00Z,908.1011962891,1078.671875,1228.0837402344
19,client_219,2015-01-01T05:00:00Z,1094.5153808594,1222.3715820312,1364.662109375
20,client_294,2015-01-01T01:00:00Z,79.28824615479999,92.473777771,104.78149414059999
21,client_294,2015-01-01T02:00:00Z,80.2391967773,94.7871017456,107.7617645264
22,client_294,2015-01-01T03:00:00Z,74.4542694092,88.67147827149999,110.0246200562
23,client_294,2015-01-01T04:00:00Z,84.76122283939999,102.32363891600001,119.47122192379999
24,client_294,2015-01-01T05:00:00Z,79.8100128174,101.8832550049,119.23796844479999
25,client_59,2015-01-01T01:00:00Z,26.38222885849122,30.146729463953967,34.24838011627802
26,client_59,2015-01-01T02:00:00Z,22.92297601265984,26.949754409221025,31.640769743897447
27,client_59,2015-01-01T03:00:00Z,21.144223121460378,24.797415207471484,30.361583789296
